string_id,gene_name,uniprot_id,uniprot_ac,protein_fullname,degree,degree_cent,betweenness,closeness,eigenvector,pagerank,k_core,clustering_coeff,weighted_degree,community_id,community_size,participation_coeff,within_module_z,num_comm_connected,protein_role,label
9606.ENSP00000376306,CIT,CTRO_HUMAN,O14578,Citron Rho-interacting kinase,11.0,0.000692652,3.57e-07,0.240888513,2.2e-05,2.71e-05,11.0,0.466415608,9419.0,5.0,888.0,0.396694215,-0.572013619,1.0,peripheral,1
9606.ENSP00000376322,HOXD13,HXD13_HUMAN,P35453,Homeobox protein Hox-D13,8.0,0.000503747,0.000184115,0.222159721,3.96e-06,4.03e-05,5.0,0.171747909,6313.0,20.0,1252.0,0.65625,-0.522332629,3.0,connector,0
9606.ENSP00000376349,NUDT14,NUD14_HUMAN,O95848,,8.0,0.000503747,5.82e-06,0.196832588,6.81e-07,3.64e-05,5.0,0.411101365,6062.0,8.0,1936.0,0.21875,-0.626376629,1.0,peripheral,0
9606.ENSP00000376397,CD300LB,CLM7_HUMAN,A8K4G0,CMRF35-like molecule 7,9.0,0.000566715,4.07e-06,0.216756387,1.67e-06,3.75e-05,6.0,0.357372973,7487.0,1.0,2329.0,0.197530864,-0.505835799,1.0,peripheral,0
9606.ENSP00000376410,INF2,INF2_HUMAN,Q27J81,Inverted formin-2,17.0,0.001070462,2.83e-05,0.246004394,1.79e-05,4.87e-05,14.0,0.212844764,14003.0,4.0,2493.0,0.62283737,-0.169011769,6.0,connector,0
9606.ENSP00000376465,GALNT3,GALT3_HUMAN,Q14435,Polypeptide N-acetylgalactosaminyltransferase 3,13.0,0.000818588,0.000193172,0.223615589,3.42e-06,5.42e-05,9.0,0.205794151,10986.0,19.0,419.0,0.591715976,-0.214671313,2.0,peripheral,0
9606.ENSP00000376543,TECTA,TECTA_HUMAN,O75443,Alpha-tectorin,4.0,0.000251873,0.000218621,0.225192611,0.000417229,3.4e-05,3.0,0.137737198,3483.0,4.0,2493.0,0.375,-0.539263387,1.0,peripheral,0
9606.ENSP00000376544,CD79B,CD79B_HUMAN,P40259,,38.0,0.002392796,6.29e-05,0.255844137,4.52e-05,8.49e-05,26.0,0.265453627,32728.0,1.0,2329.0,0.051246537,0.329159208,1.0,peripheral,0
9606.ENSP00000376611,TDG,TDG_HUMAN,Q13569,G/T mismatch-specific thymine DNA glycosylase,29.0,0.001826081,4.18e-05,0.261873147,0.000161694,5.49e-05,22.0,0.210643905,24483.0,5.0,888.0,0.585017836,-0.354010145,4.0,peripheral,0
9606.ENSP00000376658,SYCP3,SYCP3_HUMAN,Q8IZU3,Synaptonemal complex protein 3,31.0,0.001952018,0.000553138,0.23855878,5.56e-05,9.26e-05,14.0,0.250170675,26569.0,5.0,888.0,0.287200832,-0.011433258,3.0,peripheral,0
9606.ENSP00000376703,ANO4,ANO4_HUMAN,Q32M45,Anoctamin-4,1.0,6.3e-05,0.0,0.176194051,1.72e-08,1.24e-05,1.0,0.0,785.0,25.0,998.0,0.0,-0.879298223,0.0,peripheral,0
9606.ENSP00000376776,DBH,DOPO_HUMAN,P09172,Dopamine beta-hydroxylase,23.0,0.001448272,0.000140894,0.228101669,3.42e-06,6.95e-05,16.0,0.262782891,19589.0,4.0,2493.0,0.646502836,-0.221904858,4.0,connector,0
9606.ENSP00000376800,MTPN,MTPN_HUMAN,P58546,Myotrophin,9.0,0.000566715,0.000136183,0.212030772,2.05e-06,4.31e-05,6.0,0.352648807,7454.0,22.0,371.0,0.49382716,-0.56915486,1.0,peripheral,0
9606.ENSP00000376848,PRIMA1,PRIMA_HUMAN,Q86XR5,Proline-rich membrane anchor 1,3.0,0.000188905,1.52e-05,0.246846094,4.9e-05,1.59e-05,3.0,0.276611979,2325.0,19.0,419.0,0.444444444,-0.903394744,1.0,peripheral,0
9606.ENSP00000376919,LUC7L3,LC7L3_HUMAN,B3KN54,Luc7-like protein 3,60.0,0.0037781,2.79e-05,0.238420606,0.000415699,8.04e-05,39.0,0.396748481,49195.0,11.0,893.0,0.0,0.873566327,0.0,peripheral,1
9606.ENSP00000376952,EME1,EME1_HUMAN,Q96AY2,Crossover junction endonuclease EME1,42.0,0.00264467,1.51e-07,0.244175409,0.000425152,6.36e-05,29.0,0.494948792,34038.0,5.0,888.0,0.091836735,0.424573689,2.0,peripheral,0
9606.ENSP00000377007,CENPN,CENPN_HUMAN,A8MZE6,Centromere protein N,83.0,0.005226371,6.76e-06,0.250503887,0.000630067,0.000101592,46.0,0.398356438,72154.0,7.0,1183.0,0.491217884,0.223051264,1.0,peripheral,1
9606.ENSP00000377033,ATP5MC1,AT5G1_HUMAN,P05496,,77.0,0.004848561,4.34e-05,0.2459222,0.002265981,0.000102459,41.0,0.341303709,66217.0,12.0,518.0,0.214201383,1.078825492,3.0,peripheral,0
9606.ENSP00000377061,PLXNA1,PLXA1_HUMAN,Q9UIW2,Plexin-A1,40.0,0.002518733,0.000428716,0.246010369,1.89e-05,0.000124237,14.0,0.172856886,34714.0,4.0,2493.0,0.32875,0.994636172,2.0,peripheral,0
9606.ENSP00000377112,SLC12A8,S12A8_HUMAN,A0AV02,Solute carrier family 12 member 8,1.0,6.3e-05,0.0,0.183087195,6.15e-08,1.32e-05,1.0,0.0,958.0,27.0,129.0,0.0,-0.993390576,0.0,peripheral,0
9606.ENSP00000377148,AP1G1,AP1G1_HUMAN,O43747,AP-1 complex subunit gamma-1,50.0,0.003148416,0.000172568,0.240546491,1.82e-05,0.000121623,21.0,0.284392559,42439.0,25.0,998.0,0.0776,2.26960714,2.0,peripheral,0
9606.ENSP00000377170,ANKRD39,ANR39_HUMAN,Q53RE8,Ankyrin repeat domain-containing protein 39,1.0,6.3e-05,0.0,0.161521089,1.54e-09,1.76e-05,1.0,0.0,773.0,4.0,2493.0,0.0,-0.645049564,0.0,peripheral,0
9606.ENSP00000377171,ZNF23,ZNF23_HUMAN,P17027,Zinc finger protein 23,1.0,6.3e-05,0.0,0.192359251,1.51e-07,1.23e-05,1.0,0.0,780.0,4.0,2493.0,0.0,-0.645049564,0.0,peripheral,0
9606.ENSP00000377224,CDKN2D,CDN2D_HUMAN,P55273,Cyclin-dependent kinase 4 inhibitor D,12.0,0.00075562,7.93e-08,0.247913851,6.63e-05,2.82e-05,12.0,0.775968106,10734.0,5.0,888.0,0.152777778,-0.478583559,1.0,peripheral,0
9606.ENSP00000377284,FOLR1,FOLR1_HUMAN,P15328,Folate receptor alpha,6.0,0.00037781,9.41e-06,0.237100203,1.78e-05,2.43e-05,6.0,0.149766911,4547.0,1.0,2329.0,0.611111111,-0.649800456,2.0,peripheral,0
9606.ENSP00000377296,SNCB,SYUB_HUMAN,Q16143,Beta-synuclein,5.0,0.000314842,1.19e-05,0.226924328,1.18e-05,2.13e-05,4.0,0.322857213,3744.0,3.0,1094.0,0.56,-0.653351381,2.0,peripheral,0
9606.ENSP00000377374,ERGIC1,ERGI1_HUMAN,Q969X5,,4.0,0.000251873,6.42e-06,0.201782104,2.22e-05,1.92e-05,4.0,0.299114219,3463.0,25.0,998.0,0.375,-0.74530225,1.0,peripheral,0
9606.ENSP00000377385,PPAN-P2RY11,A0A0B4J1V8_HUMAN,A0A0B4J1V8,,43.0,0.002707638,9.54e-05,0.226363091,0.004743384,4.9e-05,36.0,0.522439494,33642.0,17.0,842.0,0.272579773,-0.616747852,1.0,peripheral,0
9606.ENSP00000377428,CFAP44,CFA44_HUMAN,Q96MT7,Cilia- and flagella-associated protein 44,4.0,0.000251873,0.0,0.156308267,2.82e-09,2.95e-05,4.0,0.518754533,3114.0,22.0,371.0,0.0,-0.651221107,0.0,peripheral,0
9606.ENSP00000377446,SUCLG1,SUCA_HUMAN,P53597,,110.0,0.006926516,0.00081452,0.262146238,0.001177174,0.000188153,31.0,0.151773356,91366.0,8.0,1936.0,0.618181818,2.219512912,6.0,peripheral,0
9606.ENSP00000377447,MAGEA12,MAGAC_HUMAN,P43365,Melanoma-associated antigen 12,6.0,0.00037781,0.0,0.203846222,4.32e-06,3.68e-05,6.0,0.655557284,5331.0,23.0,89.0,0.0,-0.004557334,0.0,peripheral,0
9606.ENSP00000377456,REG3A,REG3A_HUMAN,Q06141,Regenerating islet-derived protein 3-alpha,5.0,0.000314842,7.22e-07,0.17831466,1.47e-08,3.78e-05,4.0,0.531193214,4525.0,24.0,93.0,0.32,-0.717535252,1.0,peripheral,0
9606.ENSP00000377470,CNP,CN37_HUMAN,P09543,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",14.0,0.000881557,8.69e-05,0.230200365,1.17e-05,4.39e-05,11.0,0.280323484,11069.0,20.0,1252.0,0.785714286,-0.453305771,6.0,connector,0
9606.ENSP00000377486,MRPL19,RM19_HUMAN,P49406,"39S ribosomal protein L19, mitochondrial",227.0,0.01429381,0.000716928,0.278085143,0.050145445,0.000188705,101.0,0.415757096,208153.0,17.0,842.0,0.198451357,1.259569379,8.0,peripheral,1
9606.ENSP00000377508,JUP,PLAK_HUMAN,P14923,Junction plakoglobin,46.0,0.002896543,0.000521876,0.268411425,0.000256994,0.000121926,20.0,0.201108661,40453.0,27.0,129.0,0.709829868,0.384538287,7.0,connector,0
9606.ENSP00000377520,SYT12,SYT12_HUMAN,Q8IV01,Synaptotagmin-12,1.0,6.3e-05,0.0,0.165186425,2.01e-08,1.35e-05,1.0,0.0,720.0,25.0,998.0,0.0,-0.879298223,0.0,peripheral,0
9606.ENSP00000377536,PTTG1,PTTG1_HUMAN,O95997,Securin,83.0,0.005226371,0.000175764,0.264930293,0.000266522,0.000124536,46.0,0.461799367,70321.0,5.0,888.0,0.137320366,1.576877764,3.0,peripheral,0
9606.ENSP00000377545,C1QTNF2,C1QT2_HUMAN,Q9BXJ5,,1.0,6.3e-05,0.0,0.181730016,6.3e-08,1.16e-05,1.0,0.0,751.0,25.0,998.0,0.0,-0.879298223,0.0,peripheral,0
9606.ENSP00000377549,FABP6,FABP6_HUMAN,P51161,Gastrotropin,15.0,0.000944525,1.8e-05,0.22666845,1.31e-05,4.52e-05,11.0,0.330402288,12275.0,8.0,1936.0,0.346666667,-0.362868339,3.0,peripheral,0
9606.ENSP00000377570,KRT34,KRT34_HUMAN,O76011,"Keratin, type I cuticular Ha4",5.0,0.000314842,0.000126286,0.120787213,1.09e-11,4.75e-05,3.0,0.231112395,3752.0,21.0,91.0,0.0,-0.498766116,0.0,peripheral,0
9606.ENSP00000377617,MTHFD2,MTDC_HUMAN,P13995,Methenyltetrahydrofolate cyclohydrolase,34.0,0.002140923,3.82e-05,0.237453738,6.89e-05,8.32e-05,20.0,0.391809507,29855.0,8.0,1936.0,0.112456747,0.691164825,2.0,peripheral,0
9606.ENSP00000377640,RPL24,RL24_HUMAN,B2R4Y3,60S ribosomal protein L24,240.0,0.015112398,8.41e-07,0.286968629,0.071684757,0.000187628,112.0,0.517387816,222520.0,17.0,842.0,0.041076389,1.61910322,3.0,peripheral,1
9606.ENSP00000377668,SUOX,SUOX_HUMAN,P51687,"Sulfite oxidase, mitochondrial",19.0,0.001196398,0.000239843,0.238947373,2.25e-05,5.74e-05,13.0,0.128491355,16996.0,8.0,1936.0,0.432132964,-0.257465022,3.0,peripheral,0
9606.ENSP00000377681,G3BP1,G3BP1_HUMAN,Q13283,Ras GTPase-activating protein-binding protein 1,60.0,0.0037781,0.000483326,0.278317529,0.002114799,0.000108624,31.0,0.166368609,52167.0,11.0,893.0,0.642777778,0.122190838,7.0,connector,0
9606.ENSP00000377793,PRC1,PRC1_HUMAN,A6NC44,Protein regulator of cytokinesis 1,73.0,0.004596688,3.98e-05,0.255846415,0.000147435,0.000107787,46.0,0.585152462,62446.0,5.0,888.0,0.105460687,1.327730937,3.0,peripheral,1
9606.ENSP00000377807,FAM122A,F122A_HUMAN,Q96E09,Protein FAM122A,6.0,0.00037781,0.000125968,0.221664119,8.9e-06,3.04e-05,5.0,0.342598657,4821.0,4.0,2493.0,0.0,-0.380584122,0.0,peripheral,0
9606.ENSP00000377814,HDDC3,MESH1_HUMAN,Q8N4P3,,90.0,0.005667149,0.000604488,0.262699084,0.023547446,9.78e-05,64.0,0.487532355,78133.0,17.0,842.0,0.417037037,-0.302155741,2.0,peripheral,0
9606.ENSP00000377934,KIF7,KIF7_HUMAN,Q2M1P5,Kinesin-like protein KIF7,17.0,0.001070462,5.19e-05,0.247697174,3.12e-05,4.69e-05,16.0,0.448300761,14546.0,20.0,1252.0,0.532871972,-0.039144624,3.0,peripheral,0
9606.ENSP00000377948,QRFPR,QRFPR_HUMAN,Q96P65,Pyroglutamylated RF-amide peptide receptor,3.0,0.000188905,0.0,0.216638532,2.11e-06,1.82e-05,3.0,0.56155664,2599.0,4.0,2493.0,0.0,-0.539263387,0.0,peripheral,0
9606.ENSP00000378046,FKBP2,FKBP2_HUMAN,P26885,Peptidyl-prolyl cis-trans isomerase FKBP2,18.0,0.00113343,1.57e-05,0.233067132,1.81e-05,4.66e-05,15.0,0.456819627,13932.0,4.0,2493.0,0.790123457,-0.380584122,5.0,connector,0
9606.ENSP00000378089,NMB,NMB_HUMAN,P08949,Neuromedin-B,9.0,0.000566715,6.19e-05,0.229890759,0.000253084,3.81e-05,6.0,0.257436152,7630.0,4.0,2493.0,0.518518519,-0.380584122,3.0,peripheral,0
9606.ENSP00000378163,RPL34,RL34_HUMAN,P49207,60S ribosomal protein L34,260.0,0.016371765,1.37e-06,0.28693991,0.075155458,0.000197456,112.0,0.479628582,238590.0,17.0,842.0,0.030443787,1.855047303,3.0,peripheral,1
9606.ENSP00000378167,CCDC66,CCD66_HUMAN,A2RUB6,Coiled-coil domain-containing protein 66,2.0,0.000125937,2.83e-06,0.179377325,1.73e-06,1.68e-05,2.0,0.0,1536.0,5.0,888.0,0.5,-0.790017092,1.0,peripheral,0
9606.ENSP00000378199,HSPA2,HSP72_HUMAN,P54652,Heat shock-related 70 kDa protein 2,74.0,0.004659656,0.000512716,0.266944886,0.000509424,0.000135154,32.0,0.229421368,58962.0,3.0,1094.0,0.611760409,0.795107976,8.0,peripheral,0
9606.ENSP00000378236,STON1-GTF2A1L,Q53S48_HUMAN,Q53S48,Stonin-1,4.0,0.000251873,0.0,0.216352494,5.3e-05,1.36e-05,4.0,0.851391269,3172.0,7.0,1183.0,0.0,-0.659455912,0.0,peripheral,0
9606.ENSP00000378295,INCENP,INCE_HUMAN,A8MQD2,Inner centromere protein,64.0,0.004029973,0.00020115,0.262655738,0.00020862,0.00010201,41.0,0.335349489,54291.0,5.0,888.0,0.428710938,0.642577163,5.0,peripheral,1
9606.ENSP00000378306,PPP3CB,PP2BB_HUMAN,P16298,,58.0,0.003652163,0.000187315,0.269161081,9.38e-05,0.000123572,26.0,0.231814324,50794.0,4.0,2493.0,0.410225922,1.629353231,7.0,peripheral,0
9606.ENSP00000378312,EFCAB5,EFCB5_HUMAN,A4FU69,,1.0,6.3e-05,0.0,0.166125452,7.7e-08,1.62e-05,1.0,0.0,725.0,11.0,893.0,0.0,-0.76832826,0.0,peripheral,0
9606.ENSP00000378326,ZP3,ZP3_HUMAN,P21754,Processed zona pellucida sperm-binding protein 3,14.0,0.000881557,0.000348197,0.215503893,0.000216105,8.23e-05,7.0,0.153631053,11784.0,20.0,1252.0,0.642857143,-0.246225198,6.0,connector,0
9606.ENSP00000378350,CDC23,CDC23_HUMAN,A8K6E5,Cell division cycle protein 23 homolog,74.0,0.004659656,6.32e-05,0.265697426,0.001007646,0.000112063,41.0,0.409702591,66058.0,5.0,888.0,0.483929876,0.767150576,4.0,peripheral,1
9606.ENSP00000378368,FLOT2,FLOT2_HUMAN,Q14254,Flotillin-2,14.0,0.000881557,0.000131694,0.253205068,0.000195109,5.25e-05,9.0,0.175772008,11675.0,1.0,2329.0,0.530612245,-0.477042868,3.0,peripheral,0
9606.ENSP00000378399,WDR89,WDR89_HUMAN,Q96FK6,WD repeat-containing protein 89,1.0,6.3e-05,0.0,0.167063739,2.12e-06,1.18e-05,1.0,0.0,727.0,17.0,842.0,0.0,-1.00998799,0.0,peripheral,0
9606.ENSP00000378416,ALAS1,HEM1_HUMAN,P13196,,24.0,0.00151124,5.44e-05,0.226308618,1.22e-05,6.57e-05,16.0,0.288009743,20699.0,8.0,1936.0,0.472222222,-0.099360048,4.0,peripheral,0
9606.ENSP00000378418,SP9,SP9_HUMAN,P0CG40,Transcription factor Sp9,2.0,0.000125937,0.0,0.168383348,5.19e-09,2.37e-05,2.0,0.829448517,1684.0,8.0,1936.0,0.0,-0.88988492,0.0,peripheral,0
9606.ENSP00000378431,MMRN1,MMRN1_HUMAN,Q13201,155 kDa platelet multimerin,3.0,0.000188905,0.0,0.206091535,2.61e-06,1.51e-05,3.0,0.267158247,2280.0,1.0,2329.0,0.0,-0.649800456,0.0,peripheral,0
9606.ENSP00000378563,PFDN6,PFD6_HUMAN,O15212,Prefoldin subunit 6,43.0,0.002707638,0.000361243,0.264979378,0.00124383,7.87e-05,24.0,0.284545834,38606.0,3.0,1094.0,0.695511087,-0.02568566,8.0,connector,1
9606.ENSP00000378577,CLDN3,CLD3_HUMAN,O15551,Claudin-3,28.0,0.001763113,1.35e-06,0.237222792,0.000145429,7.68e-05,14.0,0.459363841,22853.0,4.0,2493.0,0.135204082,0.677277643,2.0,peripheral,0
9606.ENSP00000378605,DNAJC30,DJC30_HUMAN,Q96LL9,,3.0,0.000188905,0.0,0.188088714,8.6e-06,1.2e-05,3.0,0.845546872,2332.0,12.0,518.0,0.0,-0.783564496,0.0,peripheral,0
9606.ENSP00000378650,TBX6,TBX6_HUMAN,O95947,T-box transcription factor TBX6,12.0,0.00075562,0.000158706,0.22217403,4.95e-06,5.34e-05,8.0,0.124565664,9685.0,20.0,1252.0,0.277777778,-0.108171482,1.0,peripheral,0
9606.ENSP00000378699,CDK1,CDK1_HUMAN,A8K7C4,Cyclin-dependent kinase 1,296.0,0.018638625,0.005279021,0.304890433,0.001266188,0.000483241,46.0,0.11505853,256037.0,5.0,888.0,0.489864865,5.656657055,9.0,provincial_hub,1
9606.ENSP00000378760,MVP,MVP_HUMAN,Q14764,Major vault protein,7.0,0.000440778,5.05e-06,0.238809186,3.02e-05,2.3e-05,6.0,0.083841234,5739.0,1.0,2329.0,0.775510204,-0.678593387,4.0,connector,0
9606.ENSP00000378782,QPRT,NADC_HUMAN,Q15274,,30.0,0.00188905,0.000295888,0.233527368,0.000108167,7.67e-05,18.0,0.255086212,25993.0,8.0,1936.0,0.348888889,0.269551559,4.0,peripheral,0
9606.ENSP00000378784,PHF20L1,P20L1_HUMAN,A8MW92,PHD finger protein 20-like protein 1,15.0,0.000944525,1.75e-06,0.21759782,2.62e-05,3.2e-05,14.0,0.33163918,11949.0,7.0,1183.0,0.0,-0.433698262,0.0,peripheral,0
9606.ENSP00000378830,QRICH1,QRIC1_HUMAN,Q2TAL8,Glutamine-rich protein 1,4.0,0.000251873,0.000125421,0.211790159,2.08e-05,2.1e-05,4.0,0.136986242,3156.0,8.0,1936.0,0.375,-0.837183262,1.0,peripheral,0
9606.ENSP00000378972,SULT1A1,ST1A1_HUMAN,P50225,Sulfotransferase 1A1,17.0,0.001070462,0.000106959,0.206317106,3.03e-06,5.37e-05,12.0,0.304081122,13772.0,8.0,1936.0,0.0,-0.099360048,0.0,peripheral,0
9606.ENSP00000379047,CCDC51,MITOK_HUMAN,Q96ER9,Mitochondrial potassium channel,1.0,6.3e-05,0.0,0.175670284,2.01e-08,1.3e-05,1.0,0.0,995.0,4.0,2493.0,0.0,-0.645049564,0.0,peripheral,0
9606.ENSP00000379092,BTC,BTC_HUMAN,P35070,Betacellulin,16.0,0.001007493,2.78e-06,0.258471887,4.17e-05,4.05e-05,12.0,0.652249452,14040.0,1.0,2329.0,0.1171875,-0.30428528,1.0,peripheral,0
9606.ENSP00000379097,AREG,AREG_HUMAN,P15514,Amphiregulin,38.0,0.002392796,4.25e-05,0.26382041,8.89e-05,7.49e-05,25.0,0.230437225,30892.0,1.0,2329.0,0.099722992,0.300366277,1.0,peripheral,0
9606.ENSP00000379110,CXCL1,GROA_HUMAN,P09341,GRO-alpha(4-73),94.0,0.005919023,0.000152813,0.273823731,0.000543348,0.00014079,40.0,0.40513356,81651.0,1.0,2329.0,0.082842915,1.855184566,4.0,peripheral,0
9606.ENSP00000379143,ZNF32,ZNF32_HUMAN,P17041,Zinc finger protein 32,1.0,6.3e-05,0.0,0.171940874,1.21e-07,1.35e-05,1.0,0.0,913.0,11.0,893.0,0.0,-0.76832826,0.0,peripheral,0
9606.ENSP00000379181,RAE1,RAE1L_HUMAN,A8K882,mRNA export factor,71.0,0.004470751,0.000348515,0.252709097,0.000252921,0.000127033,29.0,0.279949176,60812.0,11.0,893.0,0.156714938,1.012709936,2.0,peripheral,1
9606.ENSP00000379204,BMP7,BMP7_HUMAN,P18075,Bone morphogenetic protein 7,49.0,0.003085448,0.000328581,0.252405277,4.37e-05,0.000133557,20.0,0.228426114,40870.0,20.0,1252.0,0.320699708,1.962634256,4.0,peripheral,0
9606.ENSP00000379267,ELP4,ELP4_HUMAN,B4E3W0,Elongator complex protein 4,51.0,0.003211385,0.000470875,0.244125681,0.000241234,0.000105365,36.0,0.469870126,45510.0,7.0,1183.0,0.339869281,0.099910728,4.0,peripheral,1
9606.ENSP00000379326,SLC5A12,SC5AC_HUMAN,Q1EHB4,Sodium-coupled monocarboxylate transporter 2,4.0,0.000251873,7.93e-07,0.194505552,4.64e-07,2.51e-05,4.0,0.423838456,3234.0,8.0,1936.0,0.375,-0.837183262,1.0,peripheral,0
9606.ENSP00000379377,GCNT3,GCNT3_HUMAN,O95395,,8.0,0.000503747,0.0,0.18720981,2.99e-07,4.62e-05,8.0,0.839522509,7509.0,19.0,419.0,0.0,-0.076926627,0.0,peripheral,0
9606.ENSP00000379387,ZNF445,ZN445_HUMAN,P59923,Zinc finger protein 445,2.0,0.000125937,3.46e-05,0.211491319,3.67e-06,1.93e-05,2.0,0.0,1572.0,7.0,1183.0,0.5,-0.72102618,1.0,peripheral,0
9606.ENSP00000379401,ODAM,ODAM_HUMAN,A1E959,Odontogenic ameloblast-associated protein,5.0,0.000314842,0.000125937,0.167977327,5.38e-08,4.28e-05,4.0,0.517670671,4057.0,19.0,419.0,0.0,-0.490160685,0.0,peripheral,0
9606.ENSP00000379472,CCK,CCKN_HUMAN,P06307,Cholecystokinin,59.0,0.003715131,0.000478424,0.275397422,0.000314288,0.000129102,26.0,0.229356513,48919.0,4.0,2493.0,0.58948578,1.047529261,6.0,peripheral,0
9606.ENSP00000379506,RPL14,RL14_HUMAN,P50914,60S ribosomal protein L14,241.0,0.015175367,2.13e-06,0.285212882,0.070755695,0.000182961,112.0,0.507758661,220119.0,17.0,842.0,0.016494206,1.66404495,2.0,peripheral,1
9606.ENSP00000379563,TSPO,TSPO_HUMAN,P30536,Translocator protein,19.0,0.001196398,0.000122289,0.243773571,3.21e-05,5.65e-05,14.0,0.271083696,16689.0,12.0,518.0,0.664819945,-0.58299942,4.0,connector,0
9606.ENSP00000379619,WDR72,WDR72_HUMAN,Q3MJ13,WD repeat-containing protein 72,9.0,0.000566715,1.41e-05,0.195570961,1.17e-06,4.74e-05,7.0,0.516192588,7141.0,19.0,419.0,0.37037037,-0.214671313,2.0,peripheral,0
9606.ENSP00000379651,LILRA6,LIRA6_HUMAN,Q6PI73,,10.0,0.000629683,5.07e-06,0.244131201,0.000479063,2.7e-05,9.0,0.318616328,8228.0,1.0,2329.0,0.34,-0.505835799,2.0,peripheral,0
9606.ENSP00000379680,NAGA,NAGAB_HUMAN,P17050,Alpha-N-acetylgalactosaminidase,6.0,0.00037781,2.77e-06,0.184276344,8.2e-07,3.52e-05,5.0,0.618883366,5393.0,19.0,419.0,0.277777778,-0.490160685,1.0,peripheral,0
9606.ENSP00000379683,CYP19A1,CP19A_HUMAN,P11511,Aromatase,65.0,0.004092941,0.001057915,0.26437574,0.000105949,0.000134809,26.0,0.235624893,57426.0,8.0,1936.0,0.516923077,1.323584723,6.0,peripheral,0
9606.ENSP00000379823,COL4A3,CO4A3_HUMAN,Q01955,Collagen alpha-3(IV) chain,37.0,0.002329828,0.00013765,0.245220045,2.85e-05,7.62e-05,24.0,0.328990034,28456.0,1.0,2329.0,0.248356465,0.185194552,5.0,peripheral,0
9606.ENSP00000379888,RPS8,RS8_HUMAN,P09058,40S ribosomal protein S8,322.0,0.020275801,9.64e-05,0.291131186,0.083301364,0.00025612,112.0,0.374822263,298906.0,17.0,842.0,0.078334169,2.450525227,3.0,peripheral,1
9606.ENSP00000379911,CENPK,CENPK_HUMAN,Q9BS16,Centromere protein K,53.0,0.003337321,2.46e-07,0.243896341,0.000478031,6.54e-05,41.0,0.570386048,45425.0,7.0,1183.0,0.405838377,0.03834046,1.0,peripheral,0
9606.ENSP00000379915,ATN1,ATN1_HUMAN,P54259,Atrophin-1,16.0,0.001007493,0.00014225,0.240094438,5.1e-05,4.79e-05,13.0,0.130630113,12848.0,3.0,1094.0,0.7109375,-0.508505445,3.0,connector,0
9606.ENSP00000379931,UBE2E2,UB2E2_HUMAN,Q96LR5,Ubiquitin-conjugating enzyme E2 E2,21.0,0.001322335,1.18e-05,0.251762876,0.000841589,4.42e-05,17.0,0.242032201,17381.0,3.0,1094.0,0.712018141,-0.315377531,6.0,connector,0
9606.ENSP00000380044,CSNK1E,KC1E_HUMAN,P49674,Casein kinase I isoform epsilon,97.0,0.006107928,0.001027035,0.284417604,0.013518673,0.000160902,41.0,0.202802187,84120.0,17.0,842.0,0.65936869,-0.549335257,8.0,connector,0
9606.ENSP00000380053,LEUTX,LEUTX_HUMAN,A8MZ59,Leucine-twenty homeobox,10.0,0.000629683,0.000216464,0.185949514,2.55e-05,9.09e-05,4.0,0.187104391,7561.0,19.0,419.0,0.18,0.06081806,1.0,peripheral,0
9606.ENSP00000380116,PROSER3,PRSR3_HUMAN,Q2NL68,Proline and serine-rich protein 3,2.0,0.000125937,0.000125937,0.136731528,6.11e-11,5.38e-05,1.0,0.0,1498.0,27.0,129.0,0.0,-0.887396048,0.0,peripheral,0
9606.ENSP00000380157,MOCS2,MOC2B_HUMAN,O96007,Molybdopterin synthase catalytic subunit,21.0,0.001322335,0.000150363,0.236415553,6.15e-05,5.19e-05,16.0,0.130282297,17632.0,8.0,1936.0,0.721088435,-0.573674971,5.0,connector,0
9606.ENSP00000380185,PLEKHG6,PKHG6_HUMAN,Q3KR16,,2.0,0.000125937,0.0,0.229811096,7.36e-06,1.37e-05,2.0,0.0,1580.0,4.0,2493.0,0.0,-0.592156475,0.0,peripheral,0
9606.ENSP00000380251,NUDT19,NUD19_HUMAN,A8MXV4,Nucleoside diphosphate-linked moiety X motif 19,6.0,0.00037781,4.73e-06,0.19390139,6.16e-07,3.04e-05,5.0,0.150552859,4412.0,8.0,1936.0,0.277777778,-0.731779946,1.0,peripheral,0
9606.ENSP00000380286,C7orf50,CG050_HUMAN,Q9BRJ6,Uncharacterized protein C7orf50,1.0,6.3e-05,0.0,0.187103657,4.46e-05,1.02e-05,1.0,0.0,751.0,17.0,842.0,0.0,-1.00998799,0.0,peripheral,0
9606.ENSP00000380308,DYNC1I2,DC1I2_HUMAN,B7ZA04,Cytoplasmic dynein 1 intermediate chain 2,58.0,0.003652163,0.000152282,0.263286576,0.000175423,0.000135883,21.0,0.252573967,49373.0,22.0,371.0,0.306183115,2.959693754,6.0,provincial_hub,1
9606.ENSP00000380322,EMC6,EMC6_HUMAN,Q9BV81,ER membrane protein complex subunit 6,12.0,0.00075562,0.000177628,0.226170151,6.7e-06,5.06e-05,9.0,0.61429965,11464.0,3.0,1094.0,0.291666667,-0.315377531,2.0,peripheral,0
