string_id,gene_name,uniprot_id,uniprot_ac,protein_fullname,label,og_label,depmap_class,final_classification,depmap_dependent_lines,depmap_total_lines,depmap_pct_lines,n_approved_drugs,n_approved_drugs_drugcentral,n_approved_drugs_dgidb,n_drugbank_drugs,n_total_approved_drugs,any_approved_drug,drugbank_ids,n_total_cancer_trials,n_active_trials,n_completed_trials,n_chembl_activities,n_distinct_molecules,n_clinical_or_approved_compounds,protein_role,degree,degree_cent,betweenness,closeness,eigenvector,pagerank,k_core,clustering_coeff,weighted_degree,community_id,community_size,participation_coeff,within_module_z,num_comm_connected,depmap_is_ceg,depmap_is_cseg_flag
9606.ENSP00000350491,PRIM1,PRI1_HUMAN,P49642,DNA primase small subunit,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,4,0,4,0,4,True,,0,0,0,0,0,0,peripheral,59.0,0.003715131,2.33e-05,0.245293279,0.000103315,9.19e-05,35.0,0.40754295,51909.0,5.0,888.0,0.129273197,0.89172399,3.0,True,False
9606.ENSP00000350512,COPS5,CSN5_HUMAN,O15386,COP9 signalosome complex subunit 5,1,CEGs,DEPMAP-CEG,CEG_combined,1202,1208,99.5,0,0,0,0,0,False,,1,0,1,210,129,0,peripheral,112.0,0.007052453,0.001096608,0.290621883,0.004058101,0.000180093,40.0,0.157045786,95783.0,3.0,1094.0,0.603635204,2.436695247,9.0,True,False
9606.ENSP00000350686,ANKLE2,ANKL2_HUMAN,A8KAG3,,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,0,0,0,connector,14.0,0.000881557,0.000283135,0.232805824,2.45e-05,5.34e-05,10.0,0.15964609,11260.0,4.0,2493.0,0.704081633,-0.433477211,3.0,True,False
9606.ENSP00000350698,DDX47,DDX47_HUMAN,B3KXP4,Probable ATP-dependent RNA helicase DDX47,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,95.0,0.005981991,5.23e-06,0.245755322,0.013253368,7.56e-05,73.0,0.567432745,79657.0,17.0,842.0,0.08132964,0.001200937,2.0,True,False
9606.ENSP00000351100,WDR55,WDR55_HUMAN,Q9H6Y2,WD repeat-containing protein 55,1,UNLABELED,DEPMAP-CEG,CEG_combined,1177,1208,97.43,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,4.0,0.000251873,3.17e-08,0.20924446,0.000557204,1.24e-05,4.0,0.434226317,3335.0,17.0,842.0,0.375,-0.987517125,1.0,True,False
9606.ENSP00000351137,XAB2,SYF1_HUMAN,Q8TET6,Pre-mRNA-splicing factor SYF1,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,122.0,0.007682136,0.000561513,0.262687469,0.002323151,0.000169493,55.0,0.395334454,109640.0,11.0,893.0,0.281107229,2.070201365,5.0,True,False
9606.ENSP00000351159,CNOT3,CNOT3_HUMAN,O75175,CCR4-NOT transcription complex subunit 3,1,UNLABELED,DEPMAP-CEG,CEG_combined,1198,1208,99.17,0,0,0,0,0,False,,0,0,0,3,3,0,peripheral,34.0,0.002140923,0.000369895,0.259362386,0.000619161,8.25e-05,16.0,0.301975457,30056.0,11.0,893.0,0.392733564,-0.072610215,3.0,True,False
9606.ENSP00000351446,WDR5,WDR5_HUMAN,P61964,WD repeat-containing protein 5,1,UNLABELED,DEPMAP-CEG,CEG_combined,1185,1208,98.1,0,0,0,0,0,False,,1,1,0,266,153,0,provincial_hub,215.0,0.01353819,0.00218064,0.291906363,0.002811004,0.000305764,53.0,0.185505436,186900.0,7.0,1183.0,0.332028123,2.850049372,7.0,True,False
9606.ENSP00000351492,UBL5,UBL5_HUMAN,Q2NL89,Ubiquitin-like protein 5,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,80.0,0.005037466,0.000111931,0.25016507,0.001351914,9.85e-05,55.0,0.62476535,70222.0,11.0,893.0,0.1196875,1.290997154,3.0,True,False
9606.ENSP00000351777,VCP,TERA_HUMAN,B2R5T8,Transitional endoplasmic reticulum ATPase,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,2,2,0,0,2,True,,0,0,0,0,0,0,provincial_hub,186.0,0.011712109,0.005889379,0.300559909,0.002535338,0.000380575,40.0,0.090171618,157872.0,3.0,1094.0,0.543993525,5.188768024,12.0,True,False
9606.ENSP00000351813,MARCHF5,MARH5_HUMAN,Q9NX47,E3 ubiquitin-protein ligase MARCHF5,1,UNLABELED,DEPMAP-intermediate,unclassified,395,1090,36.24,0,0,0,0,0,False,,0,0,0,0,0,0,connector,18.0,0.00113343,4.4e-05,0.235752378,0.000121102,4.5e-05,14.0,0.236153048,14776.0,3.0,1094.0,0.672839506,-0.411941488,4.0,False,True
9606.ENSP00000352021,NOL12,NOL12_HUMAN,Q9UGY1,Nucleolar protein 12,1,UNLABELED,DEPMAP-CEG,CEG_combined,993,1208,82.2,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,44.0,0.002770606,0.000125937,0.230407416,0.006817575,4.55e-05,43.0,0.68564561,36217.0,17.0,842.0,0.0,-0.526864392,0.0,True,False
9606.ENSP00000352257,XRCC6,XRCC6_HUMAN,B1AHC8,X-ray repair cross-complementing protein 6,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,0,0,0,88,39,0,peripheral,151.0,0.009508217,0.001396414,0.286854824,0.000874005,0.000227136,42.0,0.171741808,128495.0,5.0,888.0,0.565852375,2.106314771,7.0,True,False
9606.ENSP00000352400,NUP214,NU214_HUMAN,A6NFQ0,Nuclear pore complex protein Nup214,1,CEGs,DEPMAP-CEG,CEG_combined,1201,1208,99.42,0,0,0,0,0,False,,14,5,8,0,0,0,peripheral,73.0,0.004596688,0.001142661,0.264331075,0.00020149,0.000157388,29.0,0.274788098,66182.0,11.0,893.0,0.315631451,0.873566327,6.0,True,False
9606.ENSP00000352925,TRRAP,TRRAP_HUMAN,A4D265,,1,CEGs,DEPMAP-CEG,CEG_combined,1202,1208,99.5,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,149.0,0.009382281,0.001045472,0.288654575,0.000904789,0.000208347,45.0,0.195251505,129824.0,7.0,1183.0,0.279807216,1.844401659,7.0,True,False
9606.ENSP00000353104,DHDDS,DHDDS_HUMAN,B7Z4B9,,1,CEGs,DEPMAP-CEG,CEG_combined,1204,1208,99.67,0,0,0,0,0,False,,1,1,0,0,0,0,peripheral,20.0,0.001259367,7.8e-05,0.223300095,0.000402357,5.85e-05,13.0,0.268557994,16744.0,8.0,1936.0,0.54,-0.31016668,4.0,True,False
9606.ENSP00000353246,MAK16,MAK16_HUMAN,B2RB44,Protein MAK16 homolog,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,146.0,0.009193376,7.88e-06,0.254960725,0.02903618,0.000110827,87.0,0.453113303,126059.0,17.0,842.0,0.013604804,0.607914293,1.0,True,False
9606.ENSP00000353741,ETF1,ERF1_HUMAN,B2R6B4,,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,121.0,0.007619168,0.000517617,0.273228214,0.039964188,0.000111488,92.0,0.665875631,109267.0,17.0,842.0,0.182637798,0.203438722,3.0,True,False
9606.ENSP00000353770,RRM2,RIR2_HUMAN,B2R9B5,Ribonucleoside-diphosphate reductase subunit M2,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,10,5,5,2,12,True,DB00242; DB05260,0,0,0,0,0,0,peripheral,132.0,0.008311819,0.000890534,0.276614208,0.000722924,0.000195993,46.0,0.240996003,111469.0,5.0,888.0,0.560491276,1.608021117,6.0,True,False
9606.ENSP00000353793,WDHD1,WDHD1_HUMAN,C9JW18,WD repeat and HMG-box DNA-binding protein 1,1,CEGs,DEPMAP-CEG,CEG_combined,1187,1208,98.26,0,0,0,0,0,False,,0,0,0,3,2,0,peripheral,81.0,0.005100434,0.000155553,0.254438581,0.000172614,0.000123826,39.0,0.301775283,69077.0,5.0,888.0,0.249352233,1.35887429,6.0,True,False
9606.ENSP00000354040,GTPBP4,NOG1_HUMAN,B3KMC5,Nucleolar GTP-binding protein 1,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,5,1,2,233,231,0,peripheral,217.0,0.013664127,0.00079896,0.270606251,0.040662648,0.000182325,87.0,0.340456848,193260.0,17.0,842.0,0.106819002,1.282040244,5.0,True,False
9606.ENSP00000354091,GNL3L,GNL3L_HUMAN,Q9NVN8,,1,UNLABELED,DEPMAP-CEG,CEG_combined,1108,1208,91.72,0,0,0,0,0,False,,1,0,0,0,0,0,peripheral,141.0,0.008878534,2.27e-05,0.25587293,0.02356546,0.000110727,87.0,0.440586027,117680.0,17.0,842.0,0.184900156,0.405676508,5.0,True,False
9606.ENSP00000354125,EIF3B,EIF3B_HUMAN,A4D208,,1,CEGs,DEPMAP-CEG,CEG_combined,1205,1208,99.75,0,0,0,0,0,False,,0,0,0,4,2,0,peripheral,112.0,0.007052453,9.27e-05,0.275577681,0.027075735,0.000113779,65.0,0.493392386,101063.0,17.0,842.0,0.308673469,0.012436369,2.0,True,False
9606.ENSP00000354522,TOP1,TOP1_HUMAN,A8KA78,DNA topoisomerase 1,1,CEGs,DEPMAP-CEG,CEG_combined,1123,1208,92.96,15,7,8,5,20,True,DB00762; DB01030; DB05630; DB11254; DB14962,0,0,0,0,0,0,connector,55.0,0.003463258,0.000216218,0.273348606,0.000512261,8.68e-05,38.0,0.179588533,44238.0,5.0,888.0,0.650578512,0.081996802,7.0,True,False
9606.ENSP00000354558,MTOR,MTOR_HUMAN,P42345,Serine/threonine-protein kinase mTOR,1,UNLABELED,DEPMAP-CEG,CEG_combined,1186,1208,98.18,37,6,31,5,42,True,DB00337; DB00877; DB01590; DB06287; DB12010,0,0,0,0,0,0,network_hub,176.0,0.011082426,0.004684415,0.311289684,0.002071513,0.000312902,40.0,0.115872317,152615.0,3.0,1094.0,0.763106921,2.678105139,10.0,True,False
9606.ENSP00000354739,RPL12,RL12_HUMAN,P30050,60S ribosomal protein L12,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,1,0,1,0,1,True,,0,0,0,243,103,0,peripheral,223.0,0.014041937,0.000551726,0.28569212,0.068587318,0.000175947,112.0,0.551891692,200161.0,17.0,842.0,0.128979067,1.315746542,6.0,True,False
9606.ENSP00000355325,PSMB5,PSB5_HUMAN,B2R4N9,Proteasome subunit beta type-5,1,CEGs,DEPMAP-CEG,CEG_combined,1150,1208,95.2,3,3,0,2,5,True,DB00188; DB08889,0,0,0,0,0,0,peripheral,60.0,0.0037781,8.71e-05,0.262329198,0.001579794,9.75e-05,40.0,0.660780942,56885.0,3.0,1094.0,0.157222222,1.857311504,3.0,True,False
9606.ENSP00000355471,TFB2M,TFB2M_HUMAN,Q9H5Q4,"Dimethyladenosine transferase 2, mitochondrial",1,UNLABELED,DEPMAP-intermediate,unclassified,877,1208,72.6,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,47.0,0.002959511,9.57e-05,0.245279521,0.00622337,5.41e-05,36.0,0.40899368,38028.0,17.0,842.0,0.161158895,-0.538099824,4.0,True,False
9606.ENSP00000355541,HEATR1,HEAT1_HUMAN,Q5T3Q8,HEAT repeat-containing protein 1,1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,0,0,0,8,2,0,peripheral,154.0,0.009697122,2.83e-05,0.267175471,0.029924394,0.000124492,87.0,0.496888424,139418.0,17.0,842.0,0.012902682,0.697797753,1.0,True,False
9606.ENSP00000355899,RRP15,RRP15_HUMAN,Q9Y3B9,RRP15-like protein,1,CEGs,DEPMAP-CEG,CEG_combined,1145,1208,94.78,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,71.0,0.004470751,8.62e-05,0.243164512,0.009517831,6.25e-05,60.0,0.607535179,60911.0,17.0,842.0,0.055147788,-0.245978578,2.0,True,False
9606.ENSP00000355944,NSL1,NSL1_HUMAN,E7ETD5,Kinetochore-associated protein NSL1 homolog,1,CEGs,DEPMAP-CEG,CEG_combined,1153,1208,95.45,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,19.0,0.001196398,9.56e-05,0.239578021,2.42e-05,4.24e-05,16.0,0.435269699,17531.0,5.0,888.0,0.559556787,-0.447440205,4.0,True,True
9606.ENSP00000355958,DTL,DTL_HUMAN,A8K8H8,Denticleless protein homolog,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,99,67,24,0,0,0,peripheral,89.0,0.005604181,0.000269765,0.268701713,0.000508651,0.000140507,40.0,0.255629684,75771.0,3.0,1094.0,0.545385684,0.795107976,5.0,True,False
9606.ENSP00000356405,CDC73,CDC73_HUMAN,A6NLZ8,Parafibromin,1,CEGs,DEPMAP-CEG,CEG_combined,1195,1208,98.92,0,0,0,0,0,False,,1,0,0,8,1,0,peripheral,121.0,0.007619168,0.001137839,0.278207429,0.001943451,0.000164077,53.0,0.322608594,106265.0,7.0,1183.0,0.242469777,1.413409782,5.0,True,False
9606.ENSP00000356448,TPR,TPR_HUMAN,P12270,Nucleoprotein TPR,1,UNLABELED,DEPMAP-CEG,CEG_combined,1194,1208,98.84,0,0,0,0,0,False,,30,9,14,62,27,0,peripheral,70.0,0.004407783,0.000556929,0.259746985,0.00021178,0.000130844,29.0,0.261376146,60256.0,11.0,893.0,0.54122449,0.4561355,7.0,True,False
9606.ENSP00000356520,DHX9,DHX9_HUMAN,B2RNV4,ATP-dependent RNA helicase A,1,CEGs,DEPMAP-CEG,CEG_combined,1152,1208,95.36,0,0,0,0,0,False,,1,0,0,114,34,0,provincial_hub,177.0,0.011145394,0.001418649,0.284056535,0.010373276,0.000236235,53.0,0.135233212,150048.0,11.0,893.0,0.474895464,2.654604523,6.0,True,True
9606.ENSP00000356541,SF3B5,SF3B5_HUMAN,B2R568,Splicing factor 3B subunit 5,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,2,1,0,peripheral,134.0,0.008437756,0.000209649,0.260065707,0.001731017,0.000162932,55.0,0.410785531,123173.0,11.0,893.0,0.286812208,2.292831139,2.0,True,False
9606.ENSP00000356548,LTV1,LTV1_HUMAN,Q96GA3,Protein LTV1 homolog,1,CEGs,DEPMAP-CEG,CEG_combined,1088,1208,90.07,0,0,0,0,0,False,,0,0,0,1,1,0,peripheral,151.0,0.009508217,0.000382362,0.271980254,0.031396378,0.000126055,87.0,0.444916506,132640.0,17.0,842.0,0.052015262,0.630385158,3.0,True,False
9606.ENSP00000356989,PFDN2,PFD2_HUMAN,Q9P0P7,Prefoldin subunit 2,1,CEGs,DEPMAP-CEG,CEG_combined,1203,1208,99.59,0,0,0,0,0,False,,0,0,0,9,3,0,connector,35.0,0.002203891,8.1e-05,0.258756066,0.000537303,6.86e-05,21.0,0.386314283,31683.0,3.0,1094.0,0.631836735,-0.02568566,3.0,True,False
9606.ENSP00000357048,COPA,COPA_HUMAN,P53621,Coatomer subunit alpha,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,1,0,1,0,1,True,,10,1,6,4,2,0,peripheral,32.0,0.002014986,0.000145684,0.230815563,1.93e-05,9.43e-05,16.0,0.285607663,27147.0,25.0,998.0,0.17578125,0.996645397,3.0,True,False
9606.ENSP00000357308,CENPW,CENPW_HUMAN,A6NIR0,Centromere protein W,1,CEGs,DEPMAP-CEG,CEG_combined,1196,1208,99.01,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,57.0,0.003589195,6.94e-05,0.245141492,0.000484347,7.38e-05,40.0,0.457889469,48560.0,7.0,1183.0,0.437057556,0.079387305,2.0,True,False
9606.ENSP00000357452,PMVK,PMVK_HUMAN,Q15126,Phosphomevalonate kinase,1,UNLABELED,DEPMAP-intermediate,unclassified,388,1208,32.12,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,18.0,0.00113343,8.72e-06,0.221536953,6e-06,4.66e-05,16.0,0.564217501,14638.0,8.0,1936.0,0.0,-0.04665839,0.0,False,False
9606.ENSP00000357480,NUS1,NGBR_HUMAN,B2RWQ4,,1,CEGs,DEPMAP-CEG,CEG_combined,1200,1208,99.34,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,16.0,0.001007493,4.95e-05,0.224701214,0.000401711,5.06e-05,11.0,0.388772029,13822.0,8.0,1936.0,0.4140625,-0.362868339,3.0,True,False
9606.ENSP00000357759,LCE1E,LCE1E_HUMAN,D3DV30,Late cornified envelope protein 1E,1,CEGs,rare-dependency,CEG_combined,1,5,20.0,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,21.0,0.001322335,2.46e-07,0.166631881,3.24e-08,7.46e-05,15.0,0.656781839,17468.0,27.0,129.0,0.0,1.126499983,0.0,False,False
9606.ENSP00000357858,BUB3,BUB3_HUMAN,A6NJ42,Mitotic checkpoint protein BUB3,1,CEGs,DEPMAP-CEG,CEG_combined,1205,1208,99.75,0,0,0,0,0,False,,0,0,0,10,3,0,peripheral,77.0,0.004848561,0.000154756,0.263164393,0.000251542,0.000115557,41.0,0.295389826,64410.0,5.0,888.0,0.396019565,1.016297403,6.0,True,False
9606.ENSP00000358140,EIF3A,EIF3A_HUMAN,B1AMV5,,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,0,0,0,10,3,0,peripheral,81.0,0.005100434,0.000343011,0.274698777,0.023387166,8.07e-05,64.0,0.685555216,74876.0,17.0,842.0,0.141441853,-0.178565983,5.0,True,False
9606.ENSP00000358400,MDN1,MDN1_HUMAN,O15019,Midasin,1,CEGs,DEPMAP-CEG,CEG_combined,1196,1208,99.01,0,0,0,0,0,False,,0,0,0,248,240,0,peripheral,29.0,0.001826081,0.0,0.23241725,0.004645939,2.91e-05,28.0,0.650967393,24210.0,17.0,842.0,0.066587396,-0.706631312,1.0,True,False
9606.ENSP00000358497,RNGTT,MCE1_HUMAN,E1P513,Polynucleotide 5'-triphosphatase,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,1,1,True,DB02325,0,0,0,6,1,0,connector,17.0,0.001070462,0.000118966,0.236119799,0.000495764,3.99e-05,13.0,0.273178233,13841.0,7.0,1183.0,0.685121107,-0.577362221,4.0,True,False
9606.ENSP00000358554,BCAS2,SPF27_HUMAN,O75934,Pre-mRNA-splicing factor SPF27,1,CEGs,DEPMAP-CEG,CEG_combined,1174,1208,97.19,0,0,0,0,0,False,,0,0,0,4,2,0,peripheral,83.0,0.005226371,0.000180657,0.26073536,0.001131854,0.000102965,53.0,0.643594241,75602.0,11.0,893.0,0.070547249,1.430140763,3.0,True,True
9606.ENSP00000358563,DKC1,DKC1_HUMAN,F5BSB3,H/ACA ribonucleoprotein complex subunit DKC1,1,CEGs,DEPMAP-CEG,CEG_combined,1174,1208,97.19,0,0,0,0,0,False,,0,0,0,11,3,0,peripheral,121.0,0.007619168,0.000726935,0.271698237,0.011631855,0.000126145,66.0,0.283909798,103743.0,17.0,842.0,0.484802951,-0.077447091,5.0,True,False
9606.ENSP00000358616,SMNDC1,SPF30_HUMAN,B2RA27,,1,CEGs,DEPMAP-CEG,CEG_combined,1192,1208,98.68,0,0,0,0,0,False,,0,0,0,10,5,0,peripheral,22.0,0.001385303,0.0,0.219953731,0.000221816,3.17e-05,22.0,0.776288639,18053.0,11.0,893.0,0.0,-0.183925102,0.0,True,False
9606.ENSP00000358716,DDX20,DDX20_HUMAN,B4DWV7,Probable ATP-dependent RNA helicase DDX20,1,CEGs,DEPMAP-CEG,CEG_combined,1162,1208,96.19,0,0,0,0,0,False,,0,0,0,4,2,0,peripheral,32.0,0.002014986,0.000375607,0.263351433,0.000295291,6.83e-05,20.0,0.404662305,29121.0,11.0,893.0,0.228515625,-0.016952771,3.0,True,False
9606.ENSP00000358812,PDCD11,RRP5_HUMAN,Q14690,Protein RRP5 homolog,1,CEGs,DEPMAP-CEG,CEG_combined,1200,1208,99.34,0,0,0,0,0,False,,0,0,0,4,2,0,peripheral,275.0,0.01731629,0.001102201,0.280646176,0.059539375,0.000218552,101.0,0.348472233,248029.0,17.0,842.0,0.09187438,1.922459898,6.0,True,False
9606.ENSP00000359000,GBF1,GBF1_HUMAN,Q149P0,,1,CEGs,DEPMAP-CEG,CEG_combined,1188,1208,98.34,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,17.0,0.001070462,1.55e-06,0.219821956,6.72e-06,5.04e-05,14.0,0.36962087,13847.0,25.0,998.0,0.0,0.19266956,0.0,True,True
9606.ENSP00000359042,PRPF38B,PR38B_HUMAN,Q05DD6,Pre-mRNA-splicing factor 38B,1,CEGs,DEPMAP-CEG,CEG_combined,1205,1208,99.75,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,5.0,0.000314842,1.98e-06,0.214227509,2.2e-05,1.54e-05,5.0,0.325431729,4091.0,11.0,893.0,0.32,-0.684842095,1.0,True,False
9606.ENSP00000359230,HAUS7,HAUS7_HUMAN,B4DUH6,HAUS augmin-like complex subunit 7,1,CEGs,DEPMAP-CEG,CEG_combined,1182,1208,97.85,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,10.0,0.000629683,8.18e-05,0.214417859,1.86e-05,4.24e-05,9.0,0.661798016,9499.0,5.0,888.0,0.32,-0.572013619,1.0,True,False
9606.ENSP00000359345,RPL5,RL5_HUMAN,P46777,60S ribosomal protein L5,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,1,0,1,0,1,True,,0,0,0,243,103,0,provincial_hub,375.0,0.023613123,0.003015413,0.304167134,0.087393631,0.000317994,112.0,0.298788808,339632.0,17.0,842.0,0.195669333,2.753881905,9.0,True,False
9606.ENSP00000359531,GTF2B,TF2B_HUMAN,A8K1A7,Transcription initiation factor IIB,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,1,0,1,0,1,True,,0,0,0,0,0,0,peripheral,134.0,0.008437756,0.000384418,0.278711408,0.003254721,0.000170577,87.0,0.46020289,121514.0,7.0,1183.0,0.16963689,1.762307968,7.0,True,False
9606.ENSP00000359645,RBMX,RBMX_HUMAN,B4E3U4,"RNA-binding motif protein, X chromosome",1,CEGs,DEPMAP-CEG,CEG_combined,1206,1208,99.83,0,0,0,0,0,False,,0,0,0,6,1,0,peripheral,89.0,0.005604181,9.21e-05,0.255891144,0.000482878,0.000143142,38.0,0.282573503,74255.0,11.0,893.0,0.149981063,1.485798207,6.0,True,False
9606.ENSP00000359910,PSMA7,PSA7_HUMAN,B2R515,Proteasome subunit alpha type-7,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,3,0,3,0,3,True,,4,1,2,1012,548,0,peripheral,81.0,0.005100434,0.000201895,0.275506164,0.002717587,0.000122511,40.0,0.434680168,74094.0,3.0,1094.0,0.357567444,2.291849311,4.0,True,False
9606.ENSP00000359991,PGAM1,PGAM1_HUMAN,P18669,Phosphoglycerate mutase 1,1,UNLABELED,DEPMAP-CEG,CEG_combined,70,74,94.59,0,0,0,1,1,True,DB09130,0,0,0,145,99,0,peripheral,35.0,0.002203891,1.62e-05,0.255934798,0.000272667,7.12e-05,26.0,0.636594353,31843.0,8.0,1936.0,0.055510204,0.796568141,1.0,True,False
9606.ENSP00000360412,NOC3L,NOC3L_HUMAN,Q8WTT2,Nucleolar complex protein 3 homolog,1,UNLABELED,DEPMAP-CEG,CEG_combined,1163,1208,96.27,1,0,1,0,1,True,,0,0,0,0,0,0,peripheral,144.0,0.009067439,0.000138396,0.256999049,0.028066446,0.000111222,87.0,0.463093356,124803.0,17.0,842.0,0.080343364,0.529266265,2.0,True,False
9606.ENSP00000360464,NKAP,NKAP_HUMAN,Q6IPW6,NF-kappa-B-activating protein,1,CEGs,DEPMAP-CEG,CEG_combined,1187,1208,98.26,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,47.0,0.002959511,3.15e-05,0.235290776,0.000671341,6.02e-05,44.0,0.72535677,39190.0,11.0,893.0,0.041647804,0.483964221,1.0,True,True
9606.ENSP00000360497,RNF113A,R113A_HUMAN,B2RBR7,E3 ubiquitin-protein ligase RNF113A,1,CEGs,DEPMAP-CEG,CEG_combined,1167,1208,96.61,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,88.0,0.005541213,6.02e-05,0.250690561,0.001446395,0.000109815,55.0,0.651693488,81143.0,11.0,893.0,0.066373967,1.569284372,2.0,True,True
9606.ENSP00000360498,MRPL41,RM41_HUMAN,Q8IXM3,"39S ribosomal protein L41, mitochondrial",1,UNLABELED,DEPMAP-CEG,CEG_combined,976,1208,80.79,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,150.0,0.009445249,7.44e-05,0.262860709,0.03173083,0.000113649,86.0,0.580464203,136257.0,17.0,842.0,0.090577778,0.585443428,4.0,True,False
9606.ENSP00000360532,CDC5L,CDC5L_HUMAN,Q76N46,Cell division cycle 5-like protein,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,1,0,1,0,1,True,,0,0,0,4,2,0,provincial_hub,182.0,0.011460236,0.002837966,0.276866949,0.002316145,0.000260153,55.0,0.255553814,163055.0,11.0,893.0,0.277563096,3.489466177,6.0,True,False
9606.ENSP00000360623,ORC1,ORC1_HUMAN,D3DQ34,Origin recognition complex subunit 1,1,CEGs,DEPMAP-CEG,CEG_combined,1125,1208,93.13,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,64.0,0.004029973,5.64e-05,0.254127984,0.000242348,9.46e-05,39.0,0.357170252,54754.0,5.0,888.0,0.271972656,0.860580636,3.0,True,True
9606.ENSP00000360944,STIL,STIL_HUMAN,Q15468,SCL-interrupting locus protein,1,UNLABELED,DEPMAP-intermediate,unclassified,774,1208,64.07,0,0,0,0,0,False,,12,5,3,0,0,0,peripheral,21.0,0.001322335,0.000192323,0.23080102,1.44e-05,6.34e-05,14.0,0.31583115,18276.0,5.0,888.0,0.090702948,-0.198293378,1.0,True,False
9606.ENSP00000361418,IPO13,IPO13_HUMAN,D3DPY4,Importin-13,1,CEGs,DEPMAP-CEG,CEG_combined,1155,1208,95.61,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,21.0,0.001322335,0.000122661,0.244680699,0.000348848,5.04e-05,14.0,0.137321438,17153.0,11.0,893.0,0.589569161,-0.434383598,6.0,True,False
9606.ENSP00000361446,POLR3A,RPC1_HUMAN,O14802,DNA-directed RNA polymerase III subunit RPC1,1,CEGs,DEPMAP-CEG,CEG_combined,1207,1208,99.92,0,0,0,0,0,False,,0,0,0,0,0,0,peripheral,139.0,0.008752597,0.000245069,0.265123835,0.029358355,0.000126091,87.0,0.376641567,116848.0,17.0,842.0,0.453806739,0.046142667,5.0,True,False
9606.ENSP00000361540,CDC20,CDC20_HUMAN,B2R6Z6,Cell division cycle protein 20 homolog,1,CEGs,DEPMAP-CEG,CEG_combined,1208,1208,100.0,0,0,0,0,0,False,,2,1,1,18,9,0,provincial_hub,207.0,0.013034444,0.001727631,0.285338418,0.001239494,0.000323394,46.0,0.17659275,183743.0,5.0,888.0,0.385493244,4.192919447,10.0,True,False
9606.ENSP00000361626,YBX1,YBOX1_HUMAN,P16990,Y-box-binding protein 1,1,CEGs,DEPMAP-CEG,CEG_combined,1193,1208,98.76,1,0,1,0,1,True,,0,0,0,4,2,0,peripheral,136.0,0.008563692,0.001955018,0.293658445,0.005157873,0.000197501,44.0,0.137566615,113270.0,11.0,893.0,0.546604671,1.680599259,8.0,True,False
